time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-0.6736911853919874,-3.9973704241774097,19.13546662399162,5.602104679762842,6.149652881206354,0.0,0.12822838916899038,-5.742008549859873,3.149916750363795,-0.5856649915979758,-0.17521951018683654,0.0,497.51720309003395,498.02229952785933,497.87894421488744,499.0565710146411
3.4800000000000026,-0.6635291896916178,-4.35367305532238,19.320746656465666,5.566011262854563,6.139534363023218,0.0,0.21117386566113538,-6.136085325615101,3.022410706177569,-0.6176050211254033,-0.16200923404190093,0.0,468.33929511738404,469.9422709925181,469.09053448638815,468.1107134794958
3.5400000000000027,-0.6484077865341572,-4.733218515779163,19.496867556482925,5.528204624105012,6.128315204023732,0.0,0.2935066770833697,-6.516634767420784,2.844703375100327,-0.6427435081280447,-0.21223171597353202,0.0,459.81631958691094,456.2254964691739,458.76121704867643,458.37124562019807
3.6000000000000028,-0.6285918289033925,-5.134152041707048,19.659831276527882,5.488818053906044,6.1157882984045,0.0,0.36769686824291953,-6.848931681168152,2.584419801560912,-0.6702586679959727,-0.20530835896401461,0.0,431.2992343367264,432.59282881097226,431.1950676382075,430.5422464029258
3.660000000000003,-0.6033711162529305,-5.558687808441722,19.80989596017152,5.447556625161475,6.103182567945172,0.0,0.47366045735880324,-7.302841915628452,2.4128675266943906,-0.705311276748705,-0.21495498597969706,0.0,482.90046960587983,482.80677453020786,484.33644476193285,483.4204651424759
3.720000000000003,-0.5723047347600188,-6.007947275447123,19.946346241056336,5.404051191227449,6.08966192327782,0.0,0.5624695099744013,-7.673024300880176,2.13162596798906,-0.7450419303503244,-0.2358538020563478,0.0,446.7025780664218,445.64654141289157,446.70249689969677,445.26478595386084
3.780000000000003,-0.5357174650426713,-6.479799331320349,20.06536512887053,5.358957608536116,6.074856611152116,0.0,0.6576830911920403,-8.05556792982558,1.8314963069839472,-0.7581766277211459,-0.2577859480343881,0.0,450.4378036767836,449.3793997293966,450.18467659304673,451.12170402115675
3.840000000000003,-0.493163901950265,-6.975136512776962,20.165909612763837,5.311994736801278,6.059345076118785,0.0,0.7612963127040996,-8.455407381419706,1.5154441716130236,-0.8074721086591808,-0.25929675434733507,0.0,456.64144240735925,457.3747387622347,458.88731707734524,456.8966934289878
3.900000000000003,-0.4439730445456936,-7.495545289066653,20.24733969332771,5.262766643224012,6.043291985169699,0.0,0.8788094821321693,-8.890660968158054,1.193674143230631,-0.8336339389659051,-0.27592274305620773,0.0,473.3567340334071,472.89596094664046,472.1185729261529,472.23756401759425
3.960000000000003,-0.38725531818139114,-8.04323642506374,20.30923735405605,5.211837026287258,6.026099634643277,0.0,1.0120921110875494,-9.364030358034936,0.863726729571485,-0.8642262792539593,-0.2973075789893887,0.0,489.8970038688447,489.1713265883057,489.80991930130295,489.74827152093735
4.020000000000002,-0.3246827256360063,-8.611675223945387,20.346277530645178,5.15912525461173,6.00728718677073,0.0,1.0738687101738786,-9.583352363246469,0.3684209956822402,-0.8929426793474811,-0.32994096066441764,0.0,395.7312054161882,393.6382907235178,393.1495619113478,392.8444300404183
4.080000000000001,-0.25681342956829883,-9.198036860651023,20.355377340454982,5.104803425292854,5.987853962795466,0.0,1.188522023841982,-9.959868408082002,-0.06976715265267278,-0.9179547654903683,-0.3178080881834295,0.0,457.82744076557526,459.9800389491467,460.00400789850045,460.45272557622076
4.14,-0.18223714224673115,-9.806003661310841,20.337046008908363,5.04779854840721,5.968460175517173,0.0,1.2971911968778247,-10.303164819964408,-0.5455714394566644,-0.9824848919500091,-0.3287431295265454,0.0,452.38153041083376,452.5902812984376,455.4765720767879,452.65293773818564
4.199999999999998,-0.10027239495383714,-10.43666124224112,20.29019636639118,4.986827645129303,5.94927461270289,0.0,1.434456447664694,-10.714879466173572,-1.0213376182400629,-1.050209659619718,-0.3107245309177352,0.0,483.08873773135673,485.66972774624344,485.7993658522121,483.22125450787337
4.259999999999997,-0.011213047407498608,-11.088410388101819,20.213011498930296,4.92226012457197,5.929722891527884,0.0,1.5334786273330905,-11.006609496840746,-1.5551913172099219,-1.1022870951815011,-0.3411995609267932,0.0,452.6421476933642,451.20739526882886,452.4156953250694,450.97241202821857
4.319999999999996,0.0851676159217165,-11.760971811488503,20.103885692088994,4.8543027812575765,5.909446049654285,0.0,1.678046111914817,-11.40668639130413,-2.0872734644158633,-1.1632967980456694,-0.33471363329370124,0.0,498.0103332971432,499.7449105977153,498.3421134596801,496.742906359599
4.379999999999995,0.18965234026809855,-12.455639081829885,19.961782712905194,4.7829443482666,5.888674849475258,0.0,1.8033283045149502,-11.743403856039592,-2.6534248380818863,-1.215622262723032,-0.35784574981596207,0.0,490.66472735542277,490.10507346004374,489.4586594834029,488.6476802464024
4.439999999999993,0.3008006754617422,-13.168100565638792,19.784893976391025,4.708671374424675,5.867477848768155,0.0,1.899993063461803,-12.000243753471393,-3.2455509784408907,-1.260406822321186,-0.34871576069177485,0.0,473.2891086547361,475.4106442004034,476.01078299544656,475.87375808994915
4.499999999999992,0.41677106738822434,-13.89353374618871,19.572009522522794,4.63192798245171,5.84517921797627,0.0,1.9639571415647814,-12.176546220101034,-3.852065292080145,-1.2979243355534678,-0.39487700363620376,0.0,459.6487578579922,457.127685234614,458.07156893373224,458.5750315708889
4.559999999999991,0.5379676681295942,-14.6323661669912,19.322130476023723,4.552721948984036,5.82018379744725,0.0,2.073697482666369,-12.445185818222075,-4.479333551281297,-1.3425697007604664,-0.4386252047703975,0.0,502.8901460819018,501.04339621380086,500.9250213912627,501.23082483034847
4.6199999999999894,0.6627664940598712,-15.381220947067765,19.035107379859017,4.471479055202945,5.794315839329737,0.0,2.0844366405810155,-12.514114521243982,-5.088054472301574,-1.3656672120181563,-0.42358700174362535,0.0,439.25927861117077,442.3963477694295,440.29860457741376,442.27222823949467
4.679999999999988,0.7884092669340176,-16.1347701563175,18.711315636086965,4.388223894357882,5.768700903099834,0.0,2.101609889502603,-12.601500225572275,-5.705028970502679,-1.4096983125315046,-0.4303160579084035,0.0,454.3619997682121,455.5207429936464,454.8792983682446,455.1602396311055
4.739999999999987,0.9127643151497661,-16.889924188118467,18.35161587216943,4.302059838409594,5.741790648408074,0.0,2.041995978644408,-12.570457197987064,-6.284265395097152,-1.4625564642635043,-0.4669057461177759,0.0,410.6231612273754,408.9544279433778,409.0967027768514,408.2449488834876
4.799999999999986,1.0348093914597876,-17.645652054535656,17.956202527885097,4.212021820647813,5.714199895977412,0.0,2.0243331779083182,-12.61944980592023,-6.896330413028276,-1.5389044652674273,-0.4527236248541245,0.0,445.14516408489027,448.3245999101023,446.205421651577,443.71603026067305
4.859999999999984,1.157049168677078,-18.406318927024696,17.522770798449834,4.118174837951521,5.686050202793044,0.0,2.0482790883973356,-12.733856432041653,-7.552313040969341,-1.5895047009178367,-0.48582757070721555,0.0,479.5192729790481,478.65192918216707,478.4816219369984,478.6897236694966
4.919999999999983,1.2806779225386258,-19.173843171103442,17.049466126225482,4.020727611669649,5.655644754083717,0.0,2.071029260089429,-12.84834660268779,-8.226205725500568,-1.658913630216434,-0.5279629456402309,0.0,485.6454936226367,484.20110474528377,485.8903468599398,484.71029274324565
4.979999999999982,1.4022197049561578,-19.944607088868324,16.53811918511014,3.9193541088438586,5.622342609464798,0.0,1.9803058413730663,-12.845576895838443,-8.821623270787722,-1.7201929494789596,-0.5823874361809119,0.0,425.51423910476296,422.6599346191396,425.5193451951153,424.3841502629326
5.0399999999999805,1.5180165498243605,-20.71523823812894,15.990665063269368,3.814198799542666,5.586411505675567,0.0,1.8805477861339304,-12.843837976089434,-9.43141000183344,-1.784899327654385,-0.615445075461047,0.0,419.0410429090785,418.321335784308,417.10643362833906,415.4930492854403
